id_transaksi,id_pelanggan,id_produk,nama_produk,kategori_produk,jumlah_pembelian,tanggal_transaksi
ORD_0012092,CUST_132,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-05 20:38
ORD_0012093,CUST_332,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-03-05 20:58
ORD_0012094,CUST_153,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-05 21:10
ORD_0012095,CUST_418,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-05 21:20
ORD_0012096,CUST_269,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-05 21:53
ORD_0012096,CUST_269,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-05 21:53
ORD_0012097,CUST_068,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-05 22:29
ORD_0012098,CUST_500,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,2,2025-03-06 04:27
ORD_0012099,CUST_381,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-06 04:42
ORD_0012100,CUST_033,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-06 04:45
ORD_0012101,CUST_189,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-06 04:52
ORD_0012103,CUST_431,PRD_502,Tempat Sabun Cair,Peralatan Kamar Mandi,1,2025-03-06 05:38
ORD_0012104,CUST_165,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-06 08:07
ORD_0012105,CUST_042,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-03-06 08:58
ORD_0012106,CUST_169,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-03-06 10:06
ORD_0012107,CUST_066,PRD_999,Produk Lain-lain,Other,1,2025-03-06 10:34
ORD_0012108,CUST_157,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-06 10:39
ORD_0012108,CUST_157,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-06 10:39
ORD_0012110,CUST_340,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-06 11:58
ORD_0012111,CUST_231,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,1,2025-03-06 12:00
ORD_0012111,CUST_231,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-06 12:00
ORD_0012111,CUST_231,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-06 12:00
ORD_0012112,CUST_413,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-03-06 13:20
ORD_0012113,CUST_252,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-03-06 13:39
ORD_0012114,CUST_115,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-03-06 14:26
ORD_0012115,CUST_419,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-03-06 15:04
ORD_0012116,CUST_238,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-06 15:13
ORD_0012117,CUST_309,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-06 15:33
ORD_0012118,CUST_311,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-06 15:35
ORD_0012120,CUST_379,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-06 16:32
ORD_0012121,CUST_329,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-03-06 16:34
ORD_0012121,CUST_329,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-03-06 16:34
ORD_0012122,CUST_328,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-03-06 16:44
ORD_0012123,CUST_208,PRD_MAN,Mangkok Standar,Mangkok,1,2025-03-06 17:15
ORD_0012123,CUST_208,PRD_SPA,Spatula Standar,Spatula,1,2025-03-06 17:15
ORD_0012123,CUST_208,PRD_PIR,Piring Standar,Piring,1,2025-03-06 17:15
ORD_0012123,CUST_208,PRD_PIR,Piring Standar,Piring,1,2025-03-06 17:15
ORD_0012123,CUST_208,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-06 17:15
ORD_0012123,CUST_208,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-03-06 17:15
ORD_0012124,CUST_316,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,3,2025-03-06 18:16
ORD_0012125,CUST_163,PRD_999,Produk Lain-lain,Other,1,2025-03-06 18:55
ORD_0012127,CUST_148,PRD_999,Produk Lain-lain,Other,1,2025-03-06 21:12
ORD_0012127,CUST_148,PRD_999,Produk Lain-lain,Other,1,2025-03-06 21:12
ORD_0012128,CUST_306,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-06 21:17
ORD_0012129,CUST_025,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-03-06 23:15
ORD_0012130,CUST_330,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-03-07 00:37
ORD_0012133,CUST_226,PRD_999,Produk Lain-lain,Other,1,2025-03-07 00:46
ORD_0012134,CUST_080,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-07 04:40
ORD_0012135,CUST_423,PRD_999,Produk Lain-lain,Other,1,2025-03-07 04:50
ORD_0012135,CUST_423,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-03-07 04:50
ORD_0012135,CUST_423,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-03-07 04:50
ORD_0012135,CUST_423,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,1,2025-03-07 04:50
ORD_0012135,CUST_423,PRD_SPA,Spatula Standar,Spatula,1,2025-03-07 04:50
ORD_0012135,CUST_423,PRD_999,Produk Lain-lain,Other,1,2025-03-07 04:50
ORD_0012136,CUST_073,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-03-07 05:47
ORD_0012137,CUST_195,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-03-07 08:22
ORD_0012138,CUST_055,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-03-07 09:37
ORD_0012139,CUST_490,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-03-07 09:52
ORD_0012142,CUST_492,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-03-07 12:40
ORD_0012143,CUST_426,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-03-07 12:43
ORD_0012143,CUST_426,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-03-07 12:43
ORD_0012144,CUST_065,PRD_PER,Peralatan Makan Standar,Peralatan Makan,1,2025-03-07 13:31
ORD_0012144,CUST_065,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,2,2025-03-07 13:31
ORD_0012144,CUST_065,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-07 13:31
ORD_0012145,CUST_166,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-03-07 14:21
ORD_0012146,CUST_308,PRD_999,Produk Lain-lain,Other,1,2025-03-07 15:07
ORD_0012147,CUST_422,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-03-07 15:47
ORD_0012148,CUST_475,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-07 16:54
ORD_0012149,CUST_056,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-03-07 17:39
ORD_0012151,CUST_488,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-07 20:21
ORD_0012152,CUST_275,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-03-07 21:19
ORD_0012153,CUST_469,PRD_999,Produk Lain-lain,Other,1,2025-03-07 21:19
ORD_0012154,CUST_301,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-03-08 00:02
ORD_0012155,CUST_083,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-08 04:18
ORD_0012156,CUST_051,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-03-08 04:55
ORD_0012157,CUST_017,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-03-08 05:03
ORD_0012157,CUST_017,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,1,2025-03-08 05:03
ORD_0012158,CUST_463,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-03-08 08:09
ORD_0012158,CUST_463,PRD_999,Produk Lain-lain,Other,1,2025-03-08 08:09
ORD_0012159,CUST_308,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-08 08:28
ORD_0012159,CUST_308,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-08 08:28
ORD_0012160,CUST_016,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-08 08:33
ORD_0012160,CUST_016,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-08 08:33
ORD_0012161,CUST_173,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-03-08 09:08
ORD_0012162,CUST_476,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-08 09:41
ORD_0012162,CUST_476,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-08 09:41
ORD_0012163,CUST_126,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-08 10:44
ORD_0012164,CUST_363,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-08 11:21
ORD_0012165,CUST_033,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,1,2025-03-08 12:33
ORD_0012165,CUST_033,PRD_999,Produk Lain-lain,Other,1,2025-03-08 12:33
ORD_0012166,CUST_424,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-03-08 12:53
ORD_0012167,CUST_283,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,121,2025-03-08 13:21
ORD_0012168,CUST_430,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-08 13:25
ORD_0012169,CUST_073,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-03-08 13:35
ORD_0012171,CUST_488,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,2,2025-03-08 14:09
ORD_0012172,CUST_442,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-03-08 15:26
ORD_0012173,CUST_219,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-03-08 16:10
ORD_0012176,CUST_074,PRD_701,Termos Nasi 5L,Tempat Nasi,1,2025-03-08 17:16
ORD_0012177,CUST_045,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-03-08 17:38
ORD_0012181,CUST_114,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-09 02:47
ORD_0012181,CUST_114,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-09 02:47
ORD_0012183,CUST_097,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-09 06:11
ORD_0012186,CUST_112,PRD_999,Produk Lain-lain,Other,1,2025-03-09 08:30
ORD_0012187,CUST_160,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-09 09:42
ORD_0012188,CUST_129,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-09 09:48
ORD_0012189,CUST_099,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-09 10:08
ORD_0012190,CUST_381,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-03-09 10:24
ORD_0012191,CUST_164,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-09 10:31
ORD_0012192,CUST_141,PRD_AKS,Aksesoris ID Card Standar,Aksesoris ID Card,1,2025-03-09 11:20
ORD_0012193,CUST_490,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-09 11:38
ORD_0012194,CUST_318,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,5,2025-03-09 11:43
ORD_0012195,CUST_414,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-03-09 12:20
ORD_0012196,CUST_251,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,3,2025-03-09 14:03
ORD_0012197,CUST_306,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-03-09 14:43
ORD_0012198,CUST_155,PRD_102,Celengan Target Kaleng,Celengan,4,2025-03-09 17:28
ORD_0012199,CUST_008,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-03-09 17:33
ORD_0012200,CUST_102,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-03-09 18:02
ORD_0012201,CUST_244,PRD_TEK,Teko / Jug Standar,Teko / Jug,1,2025-03-09 18:57
ORD_0012202,CUST_396,PRD_502,Tempat Sabun Cair,Peralatan Kamar Mandi,1,2025-03-09 19:06
ORD_0012203,CUST_233,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-09 19:48
ORD_0012205,CUST_098,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-03-09 20:59
ORD_0012206,CUST_094,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-09 21:19
ORD_0012206,CUST_094,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-09 21:19
ORD_0012209,CUST_022,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,5,2025-03-10 01:00
ORD_0012210,CUST_191,PRD_101,Celengan Ayam Jago,Celengan,2,2025-03-10 04:04
ORD_0012211,CUST_111,PRD_501,Gantungan Handuk Stainless,Peralatan Kamar Mandi,1,2025-03-10 04:23
ORD_0012212,CUST_208,PRD_999,Produk Lain-lain,Other,2,2025-03-10 04:54
ORD_0012213,CUST_095,PRD_101,Celengan Ayam Jago,Celengan,2,2025-03-10 07:25
ORD_0012215,CUST_171,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,3,2025-03-10 07:44
ORD_0012216,CUST_369,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,242,2025-03-10 07:46
ORD_0012217,CUST_366,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-10 09:20
ORD_0012218,CUST_181,PRD_999,Produk Lain-lain,Other,2,2025-03-10 09:20
ORD_0012218,CUST_181,PRD_999,Produk Lain-lain,Other,2,2025-03-10 09:20
ORD_0012218,CUST_181,PRD_SPA,Spatula Standar,Spatula,1,2025-03-10 09:20
ORD_0012218,CUST_181,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,1,2025-03-10 09:20
ORD_0012218,CUST_181,PRD_SAR,Saringan / Strainer Standar,Saringan / Strainer,1,2025-03-10 09:20
ORD_0012219,CUST_109,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-10 10:13
ORD_0012220,CUST_177,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-10 10:53
ORD_0012221,CUST_108,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,2,2025-03-10 11:25
ORD_0012222,CUST_423,PRD_PER,Peralatan Makan Standar,Peralatan Makan,2,2025-03-10 16:40
ORD_0012222,CUST_423,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,4,2025-03-10 16:40
ORD_0012222,CUST_423,PRD_PER,Peralatan Makan Standar,Peralatan Makan,1,2025-03-10 16:40
ORD_0012222,CUST_423,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-03-10 16:40
ORD_0012222,CUST_423,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-10 16:40
ORD_0012223,CUST_115,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-10 16:54
ORD_0012223,CUST_115,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-10 16:54
ORD_0012223,CUST_115,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-10 16:54
ORD_0012224,CUST_087,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,4,2025-03-10 17:24
ORD_0012226,CUST_278,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-03-10 18:54
ORD_0012227,CUST_006,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,20,2025-03-10 19:12
ORD_0012228,CUST_464,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,1,2025-03-10 21:34
ORD_0012229,CUST_227,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-10 23:43
ORD_0012230,CUST_437,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-10 23:45
ORD_0012231,CUST_224,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-11 00:04
ORD_0012232,CUST_222,PRD_PIR,Piring Standar,Piring,1,2025-03-11 00:21
ORD_0012232,CUST_222,PRD_999,Produk Lain-lain,Other,1,2025-03-11 00:21
ORD_0012234,CUST_367,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-11 07:26
ORD_0012235,CUST_412,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,242,2025-03-11 10:02
ORD_0012238,CUST_140,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-11 11:53
ORD_0012239,CUST_397,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-11 12:08
ORD_0012239,CUST_397,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,2,2025-03-11 12:08
ORD_0012240,CUST_075,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-03-11 14:07
ORD_0012240,CUST_075,PRD_102,Celengan Target Kaleng,Celengan,13,2025-03-11 14:07
ORD_0012240,CUST_075,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-03-11 14:07
ORD_0012241,CUST_454,PRD_PER,Peralatan Makan Standar,Peralatan Makan,1,2025-03-11 14:26
ORD_0012242,CUST_025,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,6,2025-03-11 16:09
ORD_0012243,CUST_150,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-03-11 16:33
ORD_0012244,CUST_174,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-11 19:02
ORD_0012245,CUST_340,PRD_702,Bakul Nasi Bambu,Tempat Nasi,1,2025-03-11 19:30
ORD_0012246,CUST_296,PRD_GAN,Gantungan Baju / Hanger Standar,Gantungan Baju / Hanger,1,2025-03-11 19:44
ORD_0012246,CUST_296,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-11 19:44
ORD_0012248,CUST_022,PRD_PIR,Piring Standar,Piring,2,2025-03-11 20:49
ORD_0012250,CUST_162,PRD_BOT,Botol / Gelas / Mug Standar,Botol / Gelas / Mug,1,2025-03-11 22:10
ORD_0012250,CUST_162,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-11 22:10
ORD_0012250,CUST_162,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-03-11 22:10
ORD_0012250,CUST_162,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-11 22:10
ORD_0012251,CUST_044,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-11 22:24
ORD_0012252,CUST_392,PRD_502,Tempat Sabun Cair,Peralatan Kamar Mandi,1,2025-03-11 22:27
ORD_0012253,CUST_011,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-11 23:20
ORD_0012254,CUST_208,PRD_999,Produk Lain-lain,Other,1,2025-03-11 23:41
ORD_0012255,CUST_443,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-12 00:52
ORD_0012256,CUST_373,PRD_302,Set Mangkok Sambal Plastik,Mangkok Sambal / Saus,2,2025-03-12 03:51
ORD_0012257,CUST_132,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,20,2025-03-12 04:08
ORD_0012258,CUST_108,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-12 04:51
ORD_0012259,CUST_256,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-03-12 05:31
ORD_0012259,CUST_256,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,2,2025-03-12 05:31
ORD_0012261,CUST_061,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-12 07:11
ORD_0012261,CUST_061,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-12 07:11
ORD_0012262,CUST_385,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-12 07:20
ORD_0012263,CUST_472,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,2,2025-03-12 07:32
ORD_0012264,CUST_187,PRD_STE,Stempel / Alat Kantor Standar,Stempel / Alat Kantor,1,2025-03-12 08:10
ORD_0012266,CUST_365,PRD_TAL,Talenan Standar,Talenan,1,2025-03-12 09:15
ORD_0012266,CUST_365,PRD_TAL,Talenan Standar,Talenan,1,2025-03-12 09:15
ORD_0012267,CUST_073,PRD_PIR,Piring Standar,Piring,10,2025-03-12 09:48
ORD_0012268,CUST_093,PRD_999,Produk Lain-lain,Other,1,2025-03-12 10:32
ORD_0012269,CUST_472,PRD_999,Produk Lain-lain,Other,1,2025-03-12 10:33
ORD_0012270,CUST_174,PRD_999,Produk Lain-lain,Other,1,2025-03-12 10:35
ORD_0012271,CUST_484,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-03-12 10:38
ORD_0012272,CUST_084,PRD_999,Produk Lain-lain,Other,1,2025-03-12 10:46
ORD_0012273,CUST_425,PRD_102,Celengan Target Kaleng,Celengan,2,2025-03-12 12:24
ORD_0012274,CUST_374,PRD_602,Keranjang Belanja Lipat,Keranjang,1,2025-03-12 12:29
ORD_0012275,CUST_275,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-12 16:27
ORD_0012276,CUST_349,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-03-12 16:36
ORD_0012277,CUST_332,PRD_PIR,Piring Standar,Piring,1,2025-03-12 18:00
ORD_0012277,CUST_332,PRD_PIR,Piring Standar,Piring,1,2025-03-12 18:00
ORD_0012277,CUST_332,PRD_PIR,Piring Standar,Piring,1,2025-03-12 18:00
ORD_0012278,CUST_393,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-12 19:04
ORD_0012279,CUST_307,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-12 19:49
ORD_0012280,CUST_116,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,2,2025-03-12 19:49
ORD_0012280,CUST_116,PRD_702,Bakul Nasi Bambu,Tempat Nasi,2,2025-03-12 19:49
ORD_0012281,CUST_223,PRD_203,Door Stopper Karet,Aksesoris Pintu,1,2025-03-12 19:57
ORD_0012282,CUST_189,PRD_999,Produk Lain-lain,Other,1,2025-03-12 20:18
ORD_0012283,CUST_084,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-12 20:50
ORD_0012283,CUST_084,PRD_601,Keranjang Baju Kotor,Keranjang,1,2025-03-12 20:50
ORD_0012284,CUST_104,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-12 21:30
ORD_0012285,CUST_223,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-12 21:57
ORD_0012286,CUST_181,PRD_203,Door Stopper Karet,Aksesoris Pintu,2,2025-03-12 22:10
ORD_0012289,CUST_275,PRD_PIS,Pisau / Alat Potong Standar,Pisau / Alat Potong,1,2025-03-13 02:32
ORD_0012290,CUST_134,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-13 06:41
ORD_0012291,CUST_480,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,10,2025-03-13 09:01
ORD_0012292,CUST_020,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-13 09:42
ORD_0012293,CUST_345,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,100,2025-03-13 10:34
ORD_0012294,CUST_173,PRD_PLA,Plastik / Wadah Plastik Standar,Plastik / Wadah Plastik,1,2025-03-13 10:44
ORD_0012294,CUST_173,PRD_SIK,Sikat / Pembersih Standar,Sikat / Pembersih,1,2025-03-13 10:44
ORD_0012294,CUST_173,PRD_401,Rak Sepatu 4 Susun,Rak / Rak Serbaguna,1,2025-03-13 10:44
ORD_0012294,CUST_173,PRD_PER,Perlengkapan Packing Standar,Perlengkapan Packing,1,2025-03-13 10:44
ORD_0012295,CUST_061,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-13 11:28
ORD_0012296,CUST_261,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,3,2025-03-13 11:35
ORD_0012298,CUST_277,PRD_301,Mangkok Saus Keramik,Mangkok Sambal / Saus,4,2025-03-13 12:46
ORD_0012299,CUST_222,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-13 12:47
ORD_0012300,CUST_305,PRD_BAN,Bangku / Kursi Kecil Standar,Bangku / Kursi Kecil,1,2025-03-13 13:05
ORD_0012301,CUST_055,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-03-13 13:27
ORD_0012302,CUST_030,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-03-13 13:36
ORD_0012303,CUST_312,PRD_SEA,Seal / Baut / Roof Standar,Seal / Baut / Roof,1,2025-03-13 14:45
ORD_0012304,CUST_333,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-13 15:16
ORD_0012306,CUST_187,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-13 16:26
ORD_0012307,CUST_444,PRD_102,Celengan Target Kaleng,Celengan,1,2025-03-13 19:19
ORD_0012307,CUST_444,PRD_101,Celengan Ayam Jago,Celengan,1,2025-03-13 19:19
ORD_0012308,CUST_293,PRD_201,Gembok Anti Maling,Aksesoris Pintu,1,2025-03-13 22:02
ORD_0012309,CUST_042,PRD_BAS,Baskom / Mangkok Besar Standar,Baskom / Mangkok Besar,1,2025-03-14 04:09
ORD_0012310,CUST_016,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-14 06:27
ORD_0012310,CUST_016,PRD_TOP,Toples / Sealware Standar,Toples / Sealware,1,2025-03-14 06:27
ORD_0012311,CUST_482,PRD_402,Rak Dinding Tempel,Rak / Rak Serbaguna,1,2025-03-14 08:16
ORD_0012312,CUST_263,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,100,2025-03-14 08:21
ORD_0012312,CUST_263,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,32,2025-03-14 08:21
ORD_0012312,CUST_263,PRD_NAM,Nampan / Tray Standar,Nampan / Tray,110,2025-03-14 08:21
ORD_0012313,CUST_191,PRD_202,Handle Pintu Minimalis,Aksesoris Pintu,1,2025-03-14 09:37
ORD_0012314,CUST_477,PRD_LUN,Lunch Box / Rantang Standar,Lunch Box / Rantang,1,2025-03-14 10:04
ORD_0012315,CUST_121,PRD_201,Gembok Anti Maling,Aksesoris Pintu,2,2025-03-14 11:40
ORD_0012316,CUST_377,PRD_201,Gembok Anti Maling,Aksesoris Pintu,3,2025-03-14 12:20
